Endpoint URL,Summary,SPARQL Endpoint,Version,Turtle,XML,CSV,JSON,1.0 ASK[.],1.0 CON[.],1.0 CON[JOIN],1.0 CON[OPT],1.1 ASK[FIL(!IN)],1.1 CON-[.],1.1 SEL[AVG],1.1 SEL[BIND],1.1 SEL[FIL(!EXISTS)],Custom Query
http://corpora.nlp2rdf.org/sparql,X,corpora.nlp2rdf.org,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://mlode.nlp2rdf.org/sparql,X,mlode.nlp2rdf.org,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://data.nobelprize.org/sparql,G,data.nobelprize.org,error 404,no: got XML,yes XML,yes CSV,yes Json,yes Json,yes Ttl,yes Ttl,yes Ttl,yes Json,yes Ttl,yes Json,yes Json,yes Json,-
http://nomisma.org/sparql,X,nomisma.org,1.0 (inferred) HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,-
http://data.oceandrilling.org/sparql,X,data.oceandrilling.org,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://eris.okfn.org/sparql,X,eris.okfn.org,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://lov.okfn.org/endpoint/lov,X,lov.okfn.org,1.0 (inferred) text/plain,error: Unexpected response type text/plain,error: Unexpected response type text/plain,error: Unexpected response type text/plain,error: Unexpected response type text/plain,error: Unexpected response type text/plain,error: Unexpected response type text/plain,error: Unexpected response type text/plain,error: Unexpected response type text/plain,error: Unexpected response type text/plain,error: Unexpected response type text/plain,error: Unexpected response type text/plain,error: Unexpected response type text/plain,error: Unexpected response type text/plain,-
http://opendatacommunities.org/sparql,G,opendatacommunities.org,1.0 (inferred),error: 400 Bad Request,yes XML,error: 400 Bad Request,yes Json,error: 400 Bad Request,yes Ttl,yes Ttl,yes Ttl,error: 400 Bad Request,error: 400 Bad Request,error: 400 Bad Request,error: 400 Bad Request,error: 400 Bad Request,-
http://en.openei.org/sparql,G,en.openei.org,error 406,yes Ttl,yes XML,yes CSV,yes Json,yes XML,yes Ttl,yes Ttl,yes Ttl,yes XML,yes Ttl,yes XML,yes XML,yes XML,-
http://sparql.openmobilenetwork.org,X,sparql.openmobilenetwork.org,1.1 (inferred) Ttl,error: 400 Bad Request,error: 400 Bad Request,error: 400 Bad Request,error: 400 Bad Request,error: 400 Bad Request,error: 400 Bad Request,error: 400 Bad Request,error: 400 Bad Request,error: 400 Bad Request,error: 400 Bad Request,error: 400 Bad Request,error: 400 Bad Request,error: 400 Bad Request,-
http://www.opmw.org/sparql,X,www.opmw.org,error 404,error: 400 No dataset descriptio,error: 400 No dataset descriptio,error: 400 No dataset descriptio,error: 400 No dataset descriptio,error: 400 No dataset descriptio,error: 400 No dataset descriptio,error: 400 No dataset descriptio,error: 400 No dataset descriptio,error: 400 No dataset descriptio,error: 400 No dataset descriptio,error: 400 No dataset descriptio,error: 400 No dataset descriptio,error: 400 No dataset descriptio,-
http://sparql.orthodb.org/sparql,G,sparql.orthodb.org,1.1 (inferred) Ttl,yes Ttl,yes XML,yes CSV,yes Json,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,-
http://ld.panlex.org/sparql,X,ld.panlex.org,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://rdf.pathwaycommons.org/sparql,G,rdf.pathwaycommons.org,1.1 (inferred) Ttl,yes Ttl,yes XML,yes CSV,yes Json,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,-
http://sparql.proconsortium.org/virtuoso/sparql,G,sparql.proconsortium.org,1.1 (inferred) Ttl,yes Ttl,yes XML,yes CSV,yes Json,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,-
http://provenanceweb.org/sparql,X,provenanceweb.org,error 404,error: 500 Internal Server Error,error: 500 Internal Server Error,error: 500 Internal Server Error,error: 500 Internal Server Error,error: 500 Internal Server Error,error: 500 Internal Server Error,error: 500 Internal Server Error,error: 500 Internal Server Error,error: 500 Internal Server Error,error: 500 Internal Server Error,error: 500 Internal Server Error,error: 500 Internal Server Error,error: 500 Internal Server Error,-
http://rdf.pubannotation.org/sparql,X,rdf.pubannotation.org,error 404,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 403 Forbidden,error: 403 Forbidden,error: 403 Forbidden,-
http://purl.org/twc/hub/sparql,X,purl.org,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://purl.org/weso/sparql,X,purl.org,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://purl.org/openbibliosets/iucrsparql,X,purl.org,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://purl.org/twc/arrayexpress/virtuoso/sparql,X,purl.org,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://www.scholarlydata.org/sparql,G,www.scholarlydata.org,1.1 (inferred) Ttl,yes Ttl,yes XML,yes CSV,yes Json,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,-
http://data.semanticweb.org/sparql,X,data.semanticweb.org,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://cb.semsol.org/sparql,X,cb.semsol.org,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://www.sparql.org/sparql.html,X,www.sparql.org,1.0 (inferred) HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,-
http://river.styx.org/sparql,X,river.styx.org,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://lsd.taxonconcept.org/sparql,X,lsd.taxonconcept.org,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://tour-pedia.org/sparql,X,tour-pedia.org,error 502,error: 502 Proxy Error,error: 502 Proxy Error,error: 502 Proxy Error,error: 502 Proxy Error,error: 502 Proxy Error,error: 502 Proxy Error,error: 502 Proxy Error,error: 502 Proxy Error,error: 502 Proxy Error,error: 502 Proxy Error,error: 502 Proxy Error,error: 502 Proxy Error,error: 502 Proxy Error,-
http://platform.uberblic.org/api/v1/sparql,X,platform.uberblic.org,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://vocabularies.unesco.org/sparql,G,vocabularies.unesco.org,1.0 (inferred) HTML,no: got XML,yes XML,yes CSV,yes Json,yes Json,yes Ttl,yes Ttl,yes Ttl,yes Json,yes Ttl,yes Json,yes Json,yes Json,-
http://sparql.uniprot.org,G,sparql.uniprot.org,1.0 (inferred) HTML,error: 400,error: network DNS or CORS,yes CSV,yes Json,error: network DNS or CORS,yes Ttl,error: network DNS or CORS,yes Ttl,yes CSV,yes Ttl,no CSV,yes CSV,error: Unexpected response type HTML,-
http://beta.sparql.uniprot.org,X,beta.sparql.uniprot.org,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://dbkwik.webdatacommons.org/sparql,G,dbkwik.webdatacommons.org,1.1 (inferred) Ttl,yes Ttl,yes XML,yes CSV,yes Json,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,-
http://webisa.webdatacommons.org/sparql,G,webisa.webdatacommons.org,1.1 (inferred) Ttl,yes Ttl,yes XML,yes CSV,yes Json,yes Ttl,yes Ttl,error: 500 SPARQL Request Failed,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,-
http://query.wikidata.org,X,query.wikidata.org,1.0 (inferred) HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,-
http://sparql.wikipathways.org,X,sparql.wikipathways.org,error 406,error: 406 Unacceptable,error: 406 Unacceptable,error: 406 Unacceptable,error: 406 Unacceptable,error: 406 Unacceptable,error: 406 Unacceptable,error: 406 Unacceptable,error: 406 Unacceptable,error: 406 Unacceptable,error: 406 Unacceptable,error: 406 Unacceptable,error: 406 Unacceptable,error: 406 Unacceptable,-
http://lod.xdams.org/sparql,G,lod.xdams.org,1.1 (inferred) Ttl,yes Ttl,yes XML,yes CSV,yes Json,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,-
http://data.bibbase.org:2020/sparql,X,data.bibbase.org:2020,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://hcls.deri.org:8080/openrdf-sesame/repositories/tcga,X,hcls.deri.org:8080,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://biosoda.expasy.org:8080/rdf4j-server/repositories/bgeelight,G,biosoda.expasy.org:8080,1.0 (inferred),error: 406 Not Acceptable,yes XML,error: 406 Not Acceptable,yes Json,yes Json,error: 500 Internal Server Error,error: 500 Internal Server Error,error: 500 Internal Server Error,error: 500 Internal Server Error,error: 500 Internal Server Error,error: 500 Internal Server Error,error: 500 Internal Server Error,error: 500 Internal Server Error,-
http://sparql.jesandco.org:8890/sparql,X,sparql.jesandco.org:8890,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://www.linklion.org:8890/sparql,G,www.linklion.org:8890,1.1 (inferred) Ttl,yes Ttl,yes XML,yes CSV,yes Json,yes XML,yes Ttl,yes Ttl,yes Ttl,yes XML,yes Ttl,yes XML,yes XML,yes XML,-
http://sparql.neurocommons.org:8890/nsparql,X,sparql.neurocommons.org:8890,error 503,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,-
